S	0	664	*	*	*	*	*	JQ004580	*
S	166	655	*	*	*	*	*	AB177834	*
H	166	655	100.0	.	0	0	=	AB177834	AB177834
H	80	654	100.0	+	0	0	6I654M	EU795054	EU795077
H	80	654	100.0	.	0	0	=EU795054	EU795054	EU795077
S	167	660	*	*	*	*	*	HQ026217	*
H	167	658	100.0	.	0	0	=	HQ026216	HQ026217
S	168	658	*	*	*	*	*	AF128271	*
H	168	658	100.0	.	0	0	=	AF128271	AF128271
S	169	673	*	*	*	*	*	AY444754	*
H	169	673	100.0	.	0	0	=	AY444754	AY444754
S	170	618	*	*	*	*	*	AF389934	*
H	170	618	100.0	.	0	0	=	AF389934	AF389934
S	171	619	*	*	*	*	*	HQ026229	*
H	171	619	100.0	.	0	0	=	HQ026229	HQ026229
S	172	593	*	*	*	*	*	AJ007383	*
H	172	593	100.0	.	0	0	=	AJ007383	AJ007383
S	173	700	*	*	*	*	*	JQ004613	*
H	173	700	100.0	.	0	0	=	JQ004613	JQ004613
S	174	619	*	*	*	*	*	AJ511360	*
H	174	619	100.0	.	0	0	=	AJ511360	AJ511360
S	175	698	*	*	*	*	*	EU795063	*
H	175	698	100.0	.	0	0	=	EU795063	EU795063
S	176	626	*	*	*	*	*	JQ031784	*
H	176	626	100.0	.	0	0	=	JQ031784	JQ031784
S	177	622	*	*	*	*	*	AJ511356	*
H	177	622	100.0	.	0	0	=	AJ511356	AJ511356
S	178	622	*	*	*	*	*	HQ026226	*
H	178	622	100.0	.	0	0	=	HQ026226	HQ026226
S	179	593	*	*	*	*	*	DQ166601	*
H	179	593	100.0	.	0	0	=	DQ166601	DQ166601
S	180	571	*	*	*	*	*	GU124712	*
H	180	571	100.0	.	0	0	=	GU124712	GU124712
S	181	572	*	*	*	*	*	JN243324	*
H	181	572	100.0	.	0	0	=	JN243324	JN243324
H	19	710	100.0	+	0	0	14D696M14I	AJ431574	KJ576698
H	19	710	100.0	.	0	0	=AJ431574	AJ431574	KJ576698
S	182	710	*	*	*	*	*	KJ576641	*
H	182	710	100.0	.	0	0	=	KJ576670	KJ576641
S	183	575	*	*	*	*	*	EU717912	*
H	183	575	100.0	.	0	0	=	EU717912	EU717912
S	184	582	*	*	*	*	*	EU795056	*
H	184	582	100.0	.	0	0	=	EU795056	EU795056
S	185	584	*	*	*	*	*	KF026240	*
H	185	584	100.0	.	0	0	=	KF026242	KF026240
S	186	575	*	*	*	*	*	EU795066	*
H	186	575	100.0	.	0	0	=	EU795066	EU795066
S	187	709	*	*	*	*	*	AJ511352	*
H	187	709	100.0	.	0	0	=	AJ511352	AJ511352
S	188	643	*	*	*	*	*	AJ511362	*
H	188	643	100.0	.	0	0	=	AJ511362	AJ511362
S	189	681	*	*	*	*	*	AF242462	*
H	189	681	100.0	.	0	0	=	AF242462	AF242462
S	190	683	*	*	*	*	*	EU795081	*
H	190	683	100.0	.	0	0	=	EU795081	EU795081
S	191	635	*	*	*	*	*	JN204806	*
H	191	635	100.0	.	0	0	=	JN204806	JN204806
S	192	644	*	*	*	*	*	HQ026220	*
H	192	644	100.0	.	0	0	=	HQ026220	HQ026220
H	154	673	100.0	+	0	0	37D636M35I	EU416217	GQ375353
H	154	673	100.0	.	0	0	=EU416217	EU416217	GQ375353
H	167	647	100.0	+	0	0	13I647M	HQ026187	HQ026217
H	167	640	100.0	.	0	0	=HQ026187	HQ026192	HQ026217
S	193	679	*	*	*	*	*	HQ667311	*
H	193	679	100.0	.	0	0	=	HQ667311	HQ667311
S	194	679	*	*	*	*	*	JQ004608	*
H	194	679	100.0	.	0	0	=	JQ004608	JQ004608
S	195	634	*	*	*	*	*	AJ293778	*
H	195	634	100.0	.	0	0	=	AJ293778	AJ293778
S	196	632	*	*	*	*	*	FJ170676	*
H	196	632	100.0	.	0	0	=	FJ170676	FJ170676
S	197	694	*	*	*	*	*	AJ293794	*
H	197	694	100.0	.	0	0	=	AJ293794	AJ293794
S	198	629	*	*	*	*	*	HQ026231	*
H	198	629	100.0	.	0	0	=	HQ026231	HQ026231
S	199	631	*	*	*	*	*	FJ170474	*
H	199	631	100.0	.	0	0	=	FJ170474	FJ170474
S	200	632	*	*	*	*	*	FJ170505	*
H	200	632	100.0	.	0	0	=	FJ170505	FJ170505
S	201	633	*	*	*	*	*	FJ170589	*
H	201	633	100.0	.	0	0	=	FJ170589	FJ170589
S	202	634	*	*	*	*	*	EU715055	*
H	202	634	100.0	.	0	0	=	EU715055	EU715055
S	203	632	*	*	*	*	*	FJ170499	*
H	203	632	100.0	.	0	0	=	FJ170499	FJ170499
S	204	633	*	*	*	*	*	FJ170569	*
H	204	633	100.0	.	0	0	=	FJ170569	FJ170569
S	205	607	*	*	*	*	*	JN204778	*
H	205	607	100.0	.	0	0	=	JN204778	JN204778
H	158	671	100.0	+	0	0	39I636M35D	GQ375335	AY444762
H	158	671	100.0	.	0	0	=GQ375335	GQ375335	AY444762
S	206	671	*	*	*	*	*	GQ375333	*
H	206	671	100.0	.	0	0	=	GQ375333	GQ375333
S	207	671	*	*	*	*	*	GQ375336	*
H	207	671	100.0	.	0	0	=	GQ375336	GQ375336
S	208	696	*	*	*	*	*	AJ293785	*
H	208	696	100.0	.	0	0	=	AJ293785	AJ293785
S	209	671	*	*	*	*	*	GQ375326	*
H	209	671	100.0	.	0	0	=	GQ375326	GQ375326
S	210	674	*	*	*	*	*	AJ318780	*
H	210	674	100.0	.	0	0	=	AJ318780	AJ318780
H	80	696	100.0	+	0	0	65D631M29I	AJ293788	EU795077
H	80	696	100.0	.	0	0	=AJ293788	AJ293788	EU795077
S	211	672	*	*	*	*	*	GQ375332	*
H	211	672	100.0	.	0	0	=	GQ375332	GQ375332
S	212	671	*	*	*	*	*	GQ375364	*
H	212	671	100.0	.	0	0	=	GQ375364	GQ375364
S	213	672	*	*	*	*	*	AJ293776	*
H	213	672	100.0	.	0	0	=	AJ293776	AJ293776
S	214	661	*	*	*	*	*	AB177836	*
H	214	661	100.0	.	0	0	=	AB573862	AB177836
S	215	663	*	*	*	*	*	AJ511354	*
H	215	663	100.0	.	0	0	=	AJ511354	AJ511354
S	216	721	*	*	*	*	*	KJ754273	*
H	216	721	100.0	.	0	0	=	KJ754268	KJ754273
S	217	660	*	*	*	*	*	AJ969533	*
H	217	660	100.0	.	0	0	=	AJ969533	AJ969533
S	218	660	*	*	*	*	*	HQ026163	*
H	218	660	100.0	.	0	0	=	HQ026163	HQ026163
S	219	705	*	*	*	*	*	AJ249576	*
H	219	705	100.0	.	0	0	=	AJ249576	AJ249576
S	220	670	*	*	*	*	*	GQ375321	*
H	220	670	100.0	.	0	0	=	GQ375321	GQ375321
H	104	706	100.0	+	0	0	48D570M88D	DQ166614	JQ314485
H	104	706	100.0	.	0	0	=DQ166614	DQ166614	JQ314485
S	221	665	*	*	*	*	*	AB627411	*
H	221	665	100.0	.	0	0	=	AB627432	AB627411
S	222	710	*	*	*	*	*	AJ431581	*
H	222	710	100.0	.	0	0	=	AJ431581	AJ431581
S	223	676	*	*	*	*	*	EU795055	*
H	223	676	100.0	.	0	0	=	EU795055	EU795055
S	224	678	*	*	*	*	*	HQ667308	*
H	224	678	100.0	.	0	0	=	HQ667308	HQ667308
S	225	719	*	*	*	*	*	EU795069	*
H	225	719	100.0	.	0	0	=	EU795069	EU795069
S	226	712	*	*	*	*	*	AJ007388	*
H	226	712	100.0	.	0	0	=	AJ007388	AJ007388
S	227	678	*	*	*	*	*	EU795053	*
H	227	678	100.0	.	0	0	=	EU795053	EU795053
S	228	710	*	*	*	*	*	AJ511351	*
H	228	710	100.0	.	0	0	=	AJ511351	AJ511351
S	229	732	*	*	*	*	*	KF907532	*
H	229	732	100.0	.	0	0	=	KF907531	KF907532
H	168	672	100.0	+	0	0	37I621M51D	GQ375351	AF128271
H	168	672	100.0	.	0	0	=GQ375351	GQ375351	AF128271
S	230	732	*	*	*	*	*	JQ993789	*
H	230	732	100.0	.	0	0	=	JQ993793	JQ993789
S	231	676	*	*	*	*	*	HQ667309	*
H	231	676	100.0	.	0	0	=	HQ667309	HQ667309
S	232	674	*	*	*	*	*	EF457777	*
H	232	674	100.0	.	0	0	=	EF457777	EF457777
S	233	684	*	*	*	*	*	AF242458	*
H	233	684	100.0	.	0	0	=	AF242458	AF242458
S	234	690	*	*	*	*	*	HQ667312	*
H	234	690	100.0	.	0	0	=	HQ667312	HQ667312
S	235	683	*	*	*	*	*	AJ431586	*
H	235	683	100.0	.	0	0	=	AJ431586	AJ431586
S	236	677	*	*	*	*	*	JQ004578	*
H	236	677	100.0	.	0	0	=	JQ004578	JQ004578
S	237	695	*	*	*	*	*	AJ293775	*
H	237	695	100.0	.	0	0	=	AJ293775	AJ293775
S	238	681	*	*	*	*	*	KJ027688	*
H	238	681	100.0	.	0	0	=	KJ027687	KJ027688
S	239	680	*	*	*	*	*	AJ969525	*
H	239	680	100.0	.	0	0	=	AJ969525	AJ969525
S	240	707	*	*	*	*	*	JQ004610	*
H	240	707	100.0	.	0	0	=	JQ004610	JQ004610
S	241	686	*	*	*	*	*	DQ166600	*
H	241	686	100.0	.	0	0	=	DQ166600	DQ166600
S	242	684	*	*	*	*	*	AF242466	*
H	242	684	100.0	.	0	0	=	AF242466	AF242466
S	243	659	*	*	*	*	*	EU795074	*
H	243	659	100.0	.	0	0	=	EU795074	EU795074
S	244	578	*	*	*	*	*	AF389935	*
H	244	578	100.0	.	0	0	=	AF389935	AF389935
H	238	1679	100.0	+	0	0	716D681M282D	AM159503	KJ027688
H	238	1679	100.0	.	0	0	=AM159503	AJ970889	KJ027688
S	245	1688	*	*	*	*	*	AM159502	*
H	245	1688	100.0	.	0	0	=	AM159502	AM159502
S	246	571	*	*	*	*	*	GU124711	*
H	246	571	100.0	.	0	0	=	GU124711	GU124711
S	247	572	*	*	*	*	*	JQ314487	*
H	247	572	100.0	.	0	0	=	JQ314487	JQ314487
S	248	1135	*	*	*	*	*	EF457758	*
H	248	1135	100.0	.	0	0	=	EF457758	EF457758
H	216	613	100.0	+	0	0	58I613M50I	EU551536	KJ754273
H	216	573	100.0	.	0	0	=EU551536	EU551540	KJ754273
S	249	600	*	*	*	*	*	AF389918	*
H	249	600	100.0	.	0	0	=	AF389918	AF389918
S	250	592	*	*	*	*	*	AF389929	*
H	250	592	100.0	.	0	0	=	AF389929	AF389929
S	251	1415	*	*	*	*	*	AM159213	*
H	251	1415	100.0	.	0	0	=	AM159213	AM159213
S	252	570	*	*	*	*	*	JN243328	*
H	252	570	100.0	.	0	0	=	JN243328	JN243328
S	253	570	*	*	*	*	*	JN243329	*
H	253	570	100.0	.	0	0	=	JN243329	JN243329
H	0	561	100.0	+	0	0	20I561M83I	HQ026232	JQ004580
H	0	561	100.0	.	0	0	=HQ026232	HQ026232	JQ004580
S	254	504	*	*	*	*	*	JX474331	*
H	254	504	100.0	.	0	0	=	JX474331	JX474331
S	255	503	*	*	*	*	*	AF389926	*
H	255	503	100.0	.	0	0	=	AF389926	AF389926
S	256	571	*	*	*	*	*	GU124715	*
H	256	571	100.0	.	0	0	=	GU124715	GU124715
S	257	571	*	*	*	*	*	GU124718	*
H	257	571	100.0	.	0	0	=	GU124718	GU124718
H	241	571	100.0	+	0	0	44I571M71I	GU124706	DQ166600
H	241	571	100.0	.	0	0	=GU124706	GU124706	DQ166600
S	258	571	*	*	*	*	*	GU124704	*
H	258	571	100.0	.	0	0	=	GU124704	GU124704
S	259	571	*	*	*	*	*	GU124705	*
H	259	571	100.0	.	0	0	=	GU124705	GU124705
S	260	616	*	*	*	*	*	HQ026225	*
H	260	616	100.0	.	0	0	=	HQ026225	HQ026225
S	261	646	*	*	*	*	*	HQ026212	*
H	261	646	100.0	.	0	0	=	HQ026212	HQ026212
S	262	738	*	*	*	*	*	JX036179	*
H	262	738	100.0	.	0	0	=	JX036259	JX036179
S	263	739	*	*	*	*	*	JX036240	*
H	263	739	100.0	.	0	0	=	JX036241	JX036240
S	264	641	*	*	*	*	*	EU715042	*
H	264	641	100.0	.	0	0	=	EU715042	EU715042
S	265	778	*	*	*	*	*	AF534385	*
H	265	778	100.0	.	0	0	=	AF534386	AF534385
S	266	653	*	*	*	*	*	JX144651	*
H	266	653	100.0	.	0	0	=	JX144651	JX144651
S	267	656	*	*	*	*	*	HQ026169	*
H	267	656	100.0	.	0	0	=	HQ026169	HQ026169
H	148	652	100.0	+	0	0	I652M	EU715057	EU715056
H	148	652	100.0	.	0	0	=EU715057	EU715057	EU715056
S	268	735	*	*	*	*	*	EU795060	*
H	268	735	100.0	.	0	0	=	EU795060	EU795060
S	269	723	*	*	*	*	*	DQ166597	*
H	269	723	100.0	.	0	0	=	DQ166597	DQ166597
S	270	631	*	*	*	*	*	EU551544	*
H	270	631	100.0	.	0	0	=	EU551545	EU551544
S	271	632	*	*	*	*	*	FJ170519	*
H	271	632	100.0	.	0	0	=	FJ170519	FJ170519
S	272	629	*	*	*	*	*	FJ170563	*
H	272	629	100.0	.	0	0	=	FJ170563	FJ170563
S	273	623	*	*	*	*	*	FJ170520	*
H	273	623	100.0	.	0	0	=	FJ170520	FJ170520
S	274	624	*	*	*	*	*	JX518605	*
H	274	624	100.0	.	0	0	=	JX518605	JX518605
H	260	636	100.0	+	0	0	13D616M7D	HQ026188	HQ026225
H	260	636	100.0	.	0	0	=HQ026188	HQ026188	HQ026225
S	275	638	*	*	*	*	*	HQ026209	*
H	275	620	100.0	.	0	0	=	HQ026198	HQ026209
S	276	835	*	*	*	*	*	JQ004571	*
H	276	835	100.0	.	0	0	=	JQ004571	JQ004571
S	277	632	*	*	*	*	*	FJ170470	*
H	277	632	100.0	.	0	0	=	FJ170470	FJ170470
S	278	633	*	*	*	*	*	JN204820	*
H	278	633	100.0	.	0	0	=	JN204820	JN204820
S	279	732	*	*	*	*	*	EU795068	*
H	279	732	100.0	.	0	0	=	EU795068	EU795068
S	280	633	*	*	*	*	*	FJ170713	*
H	280	633	100.0	.	0	0	=	FJ170713	FJ170713
S	281	661	*	*	*	*	*	AJ293772	*
H	281	661	100.0	.	0	0	=	AJ293772	AJ293772
S	282	659	*	*	*	*	*	AY444753	*
H	282	659	100.0	.	0	0	=	AY444753	AY444753
S	283	655	*	*	*	*	*	AJ431590	*
H	283	655	100.0	.	0	0	=	AJ431590	AJ431590
S	284	657	*	*	*	*	*	JX144658	*
H	284	657	100.0	.	0	0	=	JX144658	JX144658
S	285	633	*	*	*	*	*	FJ170522	*
H	285	633	100.0	.	0	0	=	FJ170522	FJ170522
S	286	633	*	*	*	*	*	FJ170542	*
H	286	633	100.0	.	0	0	=	FJ170542	FJ170542
S	287	633	*	*	*	*	*	FJ170535	*
H	287	633	100.0	.	0	0	=	FJ170535	FJ170535
S	288	663	*	*	*	*	*	AB627433	*
H	288	663	100.0	.	0	0	=	AB627431	AB627433
S	289	663	*	*	*	*	*	JX509844	*
H	289	663	100.0	.	0	0	=	JX509844	JX509844
S	290	635	*	*	*	*	*	FJ170737	*
H	290	635	100.0	.	0	0	=	FJ170737	FJ170737
S	291	646	*	*	*	*	*	EU715050	*
H	291	646	100.0	.	0	0	=	EU715050	EU715050
S	292	642	*	*	*	*	*	JQ004632	*
H	292	642	100.0	.	0	0	=	JQ004632	JQ004632
S	293	640	*	*	*	*	*	FM945345	*
H	293	640	100.0	.	0	0	=	FM945345	FM945345
S	294	642	*	*	*	*	*	KF907516	*
H	294	642	100.0	.	0	0	=	KF907515	KF907516
S	295	634	*	*	*	*	*	FJ170742	*
H	295	634	100.0	.	0	0	=	FJ170742	FJ170742
S	296	649	*	*	*	*	*	JN204811	*
H	296	649	100.0	.	0	0	=	JN204811	JN204811
H	121	647	100.0	+	0	0	462I647M14I	KF907535	EF457764
H	121	647	100.0	.	0	0	=KF907535	KF907536	EF457764
S	297	646	*	*	*	*	*	EU715051	*
H	297	646	100.0	.	0	0	=	EU715051	EU715051
S	298	634	*	*	*	*	*	JN204750	*
H	298	634	100.0	.	0	0	=	JN204750	JN204750
S	299	633	*	*	*	*	*	FJ170587	*
H	299	633	100.0	.	0	0	=	FJ170587	FJ170587
S	300	670	*	*	*	*	*	GQ375339	*
H	300	670	100.0	.	0	0	=	GQ375339	GQ375339
S	301	670	*	*	*	*	*	GQ375337	*
H	301	670	100.0	.	0	0	=	GQ375337	GQ375337
S	302	670	*	*	*	*	*	DQ086108	*
H	302	670	100.0	.	0	0	=	DQ086108	DQ086108
S	303	670	*	*	*	*	*	GQ375340	*
H	303	670	100.0	.	0	0	=	GQ375340	GQ375340
S	304	670	*	*	*	*	*	DQ086105	*
H	304	670	100.0	.	0	0	=	DQ086105	DQ086105
S	305	671	*	*	*	*	*	GQ375362	*
H	305	671	100.0	.	0	0	=	GQ375362	GQ375362
S	306	613	*	*	*	*	*	AF389920	*
H	306	613	100.0	.	0	0	=	AF389920	AF389920
S	307	671	*	*	*	*	*	GQ375317	*
H	307	671	100.0	.	0	0	=	GQ375317	GQ375317
S	308	671	*	*	*	*	*	GQ375334	*
H	308	671	100.0	.	0	0	=	GQ375334	GQ375334
S	309	671	*	*	*	*	*	GQ375315	*
H	309	671	100.0	.	0	0	=	GQ375315	GQ375315
S	310	632	*	*	*	*	*	FJ170512	*
H	310	632	100.0	.	0	0	=	FJ170512	FJ170512
S	311	632	*	*	*	*	*	FJ170466	*
H	311	632	100.0	.	0	0	=	FJ170466	FJ170466
S	312	632	*	*	*	*	*	FJ170473	*
H	312	632	100.0	.	0	0	=	FJ170473	FJ170473
S	313	633	*	*	*	*	*	FJ170602	*
H	313	633	100.0	.	0	0	=	FJ170602	FJ170602
S	314	632	*	*	*	*	*	FJ170485	*
H	314	632	100.0	.	0	0	=	FJ170485	FJ170485
S	315	668	*	*	*	*	*	DQ166596	*
H	315	668	100.0	.	0	0	=	DQ166596	DQ166596
S	316	631	*	*	*	*	*	FJ170487	*
H	316	631	100.0	.	0	0	=	FJ170487	FJ170487
S	317	631	*	*	*	*	*	FJ170488	*
H	317	631	100.0	.	0	0	=	FJ170488	FJ170488
S	318	631	*	*	*	*	*	FJ170599	*
H	318	631	100.0	.	0	0	=	FJ170599	FJ170599
S	319	667	*	*	*	*	*	HQ667315	*
H	319	667	100.0	.	0	0	=	HQ667315	HQ667315
S	320	636	*	*	*	*	*	FM945343	*
H	320	636	100.0	.	0	0	=	FM945343	FM945343
S	321	657	*	*	*	*	*	AF345890	*
H	321	657	100.0	.	0	0	=	AF345890	AF345890
S	322	656	*	*	*	*	*	AJ318779	*
H	322	656	100.0	.	0	0	=	AJ318779	AJ318779
H	167	657	100.0	+	0	0	10I650M7D	HQ026173	HQ026217
H	167	649	100.0	.	0	0	=HQ026173	HQ026186	HQ026217
S	323	1640	*	*	*	*	*	AM159212	*
H	323	1640	100.0	.	0	0	=	AM159212	AM159212
S	324	659	*	*	*	*	*	EU715058	*
H	324	659	100.0	.	0	0	=	EU715058	EU715058
H	260	654	100.0	+	0	0	16D616M22D	HQ026162	HQ026225
H	260	654	100.0	.	0	0	=HQ026162	HQ026162	HQ026225
S	325	568	*	*	*	*	*	EU715037	*
H	325	568	100.0	.	0	0	=	EU715037	EU715037
S	326	564	*	*	*	*	*	Z68702	*
H	326	527	100.0	.	0	0	=	Z68702	Z68702
S	327	544	*	*	*	*	*	FJ626730	*
H	327	544	100.0	.	0	0	=	FJ626730	FJ626730
S	328	554	*	*	*	*	*	GU252199	*
H	328	554	100.0	.	0	0	=	GU252198	GU252199
S	329	671	*	*	*	*	*	GQ375355	*
H	329	671	100.0	.	0	0	=	GQ375355	GQ375355
S	330	738	*	*	*	*	*	JX036209	*
H	330	738	100.0	.	0	0	=	JX036208	JX036209
S	331	671	*	*	*	*	*	GQ375352	*
H	331	671	100.0	.	0	0	=	GQ375352	GQ375352
S	332	671	*	*	*	*	*	AY444760	*
H	332	671	100.0	.	0	0	=	AY444760	AY444760
S	333	671	*	*	*	*	*	GQ375361	*
H	333	671	100.0	.	0	0	=	GQ375361	GQ375361
S	334	1123	*	*	*	*	*	EF457760	*
H	334	1123	100.0	.	0	0	=	EF457760	EF457760
S	335	1159	*	*	*	*	*	EU416224	*
H	335	1159	100.0	.	0	0	=	EU416224	EU416224
S	336	665	*	*	*	*	*	JQ004579	*
H	336	665	100.0	.	0	0	=	JQ004579	JQ004579
S	337	671	*	*	*	*	*	AY444751	*
H	337	671	100.0	.	0	0	=	AY444751	AY444751
S	338	776	*	*	*	*	*	Z68697	*
H	338	776	100.0	.	0	0	=	Z68697	Z68697
H	167	652	100.0	+	0	0	11I649M3D	HQ026190	HQ026217
H	167	648	100.0	.	0	0	=HQ026190	HQ026189	HQ026217
S	339	643	*	*	*	*	*	GQ375370	*
H	339	643	100.0	.	0	0	=	GQ375370	GQ375370
S	340	633	*	*	*	*	*	FJ170506	*
H	340	633	100.0	.	0	0	=	FJ170506	FJ170506
S	341	632	*	*	*	*	*	FJ170662	*
H	341	632	100.0	.	0	0	=	FJ170662	FJ170662
S	342	627	*	*	*	*	*	EF457774	*
H	342	627	100.0	.	0	0	=	EF457774	EF457774
S	343	644	*	*	*	*	*	AJ315854	*
H	343	644	100.0	.	0	0	=	AJ315854	AJ315854
S	344	635	*	*	*	*	*	FJ170739	*
H	344	635	100.0	.	0	0	=	FJ170739	FJ170739
S	345	643	*	*	*	*	*	GQ375369	*
H	345	643	100.0	.	0	0	=	GQ375369	GQ375369
S	346	634	*	*	*	*	*	FJ170755	*
H	346	634	100.0	.	0	0	=	FJ170755	FJ170755
S	347	634	*	*	*	*	*	FJ170740	*
H	347	634	100.0	.	0	0	=	FJ170740	FJ170740
S	348	634	*	*	*	*	*	FJ170746	*
H	348	634	100.0	.	0	0	=	FJ170746	FJ170746
S	349	606	*	*	*	*	*	AJ511366	*
H	349	606	100.0	.	0	0	=	AJ511366	AJ511366
S	350	649	*	*	*	*	*	JN204801	*
H	350	649	100.0	.	0	0	=	JN204801	JN204801
S	351	594	*	*	*	*	*	AF389937	*
H	351	594	100.0	.	0	0	=	AF389937	AF389937
S	352	570	*	*	*	*	*	JN243327	*
H	352	570	100.0	.	0	0	=	JN243327	JN243327
S	353	579	*	*	*	*	*	EU717918	*
H	353	579	100.0	.	0	0	=	EU717918	EU717918
H	264	615	100.0	+	0	0	7I615M19I	KF907553	EU715042
H	264	615	100.0	.	0	0	=KF907553	KF907559	EU715042
S	354	622	*	*	*	*	*	AJ511357	*
H	354	622	100.0	.	0	0	=	AJ511357	AJ511357
S	355	645	*	*	*	*	*	JN204786	*
H	355	638	100.0	.	0	0	=	JN204756	JN204786
H	283	647	100.0	+	0	0	26D621M34I	JN204766	AJ431590
H	283	647	100.0	.	0	0	=JN204766	JN204766	AJ431590
S	356	646	*	*	*	*	*	JN204728	*
H	356	646	100.0	.	0	0	=	JN204728	JN204728
S	357	677	*	*	*	*	*	JQ004553	*
H	357	677	100.0	.	0	0	=	JQ004553	JQ004553
S	358	1128	*	*	*	*	*	EF457765	*
H	358	1128	100.0	.	0	0	=	EF457765	EF457765
S	359	1141	*	*	*	*	*	Z68699	*
H	359	1141	100.0	.	0	0	=	Z68699	Z68699
S	360	671	*	*	*	*	*	AF242471	*
H	360	671	100.0	.	0	0	=	AF242471	AF242471
S	361	785	*	*	*	*	*	AJ249575	*
H	361	785	100.0	.	0	0	=	AJ249575	AJ249575
S	362	848	*	*	*	*	*	AJ969579	*
H	362	848	100.0	.	0	0	=	AJ969579	AJ969579
S	363	251	*	*	*	*	*	JF414660	*
H	363	251	100.0	.	0	0	=	JF414657	JF414660
S	364	666	*	*	*	*	*	AB627407	*
H	364	666	100.0	.	0	0	=	AB627406	AB627407
S	365	1251	*	*	*	*	*	Z68698	*
H	365	1251	100.0	.	0	0	=	Z68698	Z68698
S	366	1152	*	*	*	*	*	EU416222	*
H	366	1152	100.0	.	0	0	=	EU416222	EU416222
S	367	1182	*	*	*	*	*	AJ249569	*
H	367	1182	100.0	.	0	0	=	AJ249569	AJ249569
S	368	671	*	*	*	*	*	GQ375322	*
H	368	671	100.0	.	0	0	=	GQ375322	GQ375322
S	369	734	*	*	*	*	*	JQ993773	*
H	369	681	100.0	.	0	0	=	JQ993771	JQ993773
S	370	674	*	*	*	*	*	AY444769	*
H	370	674	100.0	.	0	0	=	AY444769	AY444769
S	371	715	*	*	*	*	*	JQ004577	*
H	371	715	100.0	.	0	0	=	JQ004577	JQ004577
S	372	674	*	*	*	*	*	AY444758	*
H	372	674	100.0	.	0	0	=	AY444758	AY444758
S	373	671	*	*	*	*	*	GQ375363	*
H	373	671	100.0	.	0	0	=	GQ375363	GQ375363
S	374	671	*	*	*	*	*	GQ375366	*
H	374	671	100.0	.	0	0	=	GQ375366	GQ375366
S	375	740	*	*	*	*	*	EU795072	*
H	375	740	100.0	.	0	0	=	EU795072	EU795072
S	376	735	*	*	*	*	*	EU795070	*
H	376	735	100.0	.	0	0	=	EU795070	EU795070
S	377	735	*	*	*	*	*	EU795079	*
H	377	735	100.0	.	0	0	=	EU795079	EU795079
S	378	653	*	*	*	*	*	HQ026194	*
H	378	653	100.0	.	0	0	=	HQ026194	HQ026194
S	379	652	*	*	*	*	*	HQ026195	*
H	379	652	100.0	.	0	0	=	HQ026195	HQ026195
S	380	581	*	*	*	*	*	AJ007386	*
H	380	581	100.0	.	0	0	=	AJ007386	AJ007386
S	381	571	*	*	*	*	*	GU124707	*
H	381	571	100.0	.	0	0	=	GU124707	GU124707
S	382	573	*	*	*	*	*	EU715053	*
H	382	573	100.0	.	0	0	=	EU715053	EU715053
S	383	625	*	*	*	*	*	JQ031785	*
H	383	625	100.0	.	0	0	=	JQ031785	JQ031785
S	384	625	*	*	*	*	*	EU715047	*
H	384	625	100.0	.	0	0	=	EU715047	EU715047
S	385	623	*	*	*	*	*	EU795065	*
H	385	623	100.0	.	0	0	=	EU795065	EU795065
H	30	610	100.0	+	0	0	73I561M49D	DQ166579	JN204761
H	30	610	100.0	.	0	0	=DQ166579	DQ166579	JN204761
S	386	611	*	*	*	*	*	KF907545	*
H	386	611	100.0	.	0	0	=	KF907544	KF907545
S	387	662	*	*	*	*	*	DQ166578	*
H	387	662	100.0	.	0	0	=	DQ166578	DQ166578
S	388	570	*	*	*	*	*	AF389921	*
H	388	570	100.0	.	0	0	=	AF389921	AF389921
S	389	663	*	*	*	*	*	AY842269	*
H	389	663	100.0	.	0	0	=	AY842269	AY842269
S	390	505	*	*	*	*	*	JX474338	*
H	390	505	100.0	.	0	0	=	JX474338	JX474338
S	391	663	*	*	*	*	*	AJ431589	*
H	391	663	100.0	.	0	0	=	AJ431589	AJ431589
S	392	571	*	*	*	*	*	GU124713	*
H	392	571	100.0	.	0	0	=	GU124713	GU124713
S	393	571	*	*	*	*	*	GU124708	*
H	393	571	100.0	.	0	0	=	GU124708	GU124708
S	394	571	*	*	*	*	*	GU124714	*
H	394	571	100.0	.	0	0	=	GU124714	GU124714
S	395	570	*	*	*	*	*	JN243330	*
H	395	570	100.0	.	0	0	=	JN243330	JN243330
S	396	571	*	*	*	*	*	GU124701	*
H	396	571	100.0	.	0	0	=	GU124701	GU124701
S	397	670	*	*	*	*	*	AF242467	*
H	397	670	100.0	.	0	0	=	AF242467	AF242467
S	398	670	*	*	*	*	*	GQ375338	*
H	398	670	100.0	.	0	0	=	GQ375338	GQ375338
S	399	667	*	*	*	*	*	AB627424	*
H	399	667	100.0	.	0	0	=	AB627388	AB627424
S	400	667	*	*	*	*	*	AB627398	*
H	400	667	100.0	.	0	0	=	AB627395	AB627398
S	401	724	*	*	*	*	*	DQ166577	*
H	401	724	100.0	.	0	0	=	DQ166577	DQ166577
S	402	699	*	*	*	*	*	AJ969605	*
H	402	699	100.0	.	0	0	=	AJ969605	AJ969605
S	403	679	*	*	*	*	*	JQ004636	*
H	403	679	100.0	.	0	0	=	JQ004636	JQ004636
