S	0	664	*	*	*	*	*	JQ004531	*
H	72	696	100.0	.	0	0	=AJ293788	AJ293788	EU795077
S	245	695	*	*	*	*	*	AJ293775	*
H	245	695	100.0	.	0	0	=	AJ293775	AJ293775
S	246	592	*	*	*	*	*	AF389929	*
H	246	592	100.0	.	0	0	=	AF389929	AF389929
S	247	1688	*	*	*	*	*	AM159502	*
H	247	1688	100.0	.	0	0	=	AM159502	AM159502
S	248	251	*	*	*	*	*	JF414631	*
H	248	251	100.0	.	0	0	=	JF414633	JF414631
S	249	572	*	*	*	*	*	JQ314487	*
H	249	572	100.0	.	0	0	=	JQ314487	JQ314487
S	250	578	*	*	*	*	*	AF389935	*
H	250	578	100.0	.	0	0	=	AF389935	AF389935
H	221	613	100.0	+	0	0	58I613M50I	EU551536	KJ754273
H	221	573	100.0	.	0	0	=EU551536	EU551540	KJ754273
S	251	616	*	*	*	*	*	HQ026225	*
H	251	616	100.0	.	0	0	=	HQ026225	HQ026225
S	252	600	*	*	*	*	*	AF389918	*
H	252	600	100.0	.	0	0	=	AF389918	AF389918
S	253	1679	*	*	*	*	*	AJ970889	*
H	253	1679	100.0	.	0	0	=	AM159503	AJ970889
S	254	1415	*	*	*	*	*	AM159213	*
H	254	1415	100.0	.	0	0	=	AM159213	AM159213
S	255	571	*	*	*	*	*	GU124715	*
H	255	571	100.0	.	0	0	=	GU124715	GU124715
S	256	570	*	*	*	*	*	JN243329	*
H	256	570	100.0	.	0	0	=	JN243329	JN243329
S	257	570	*	*	*	*	*	JN243328	*
H	257	570	100.0	.	0	0	=	JN243328	JN243328
H	0	561	100.0	+	0	0	20I561M83I	HQ026232	JQ004531
H	0	561	100.0	.	0	0	=HQ026232	HQ026232	JQ004531
S	258	504	*	*	*	*	*	JX474331	*
H	258	504	100.0	.	0	0	=	JX474331	JX474331
S	259	503	*	*	*	*	*	AF389926	*
H	259	503	100.0	.	0	0	=	AF389926	AF389926
S	260	571	*	*	*	*	*	GU124718	*
H	260	571	100.0	.	0	0	=	GU124718	GU124718
S	261	571	*	*	*	*	*	GU124711	*
H	261	571	100.0	.	0	0	=	GU124711	GU124711
S	262	571	*	*	*	*	*	GU124704	*
H	262	571	100.0	.	0	0	=	GU124704	GU124704
H	243	571	100.0	+	0	0	44I571M71I	GU124706	DQ166600
H	243	571	100.0	.	0	0	=GU124706	GU124706	DQ166600
S	263	571	*	*	*	*	*	GU124705	*
H	263	571	100.0	.	0	0	=	GU124705	GU124705
S	264	739	*	*	*	*	*	JX036240	*
H	264	739	100.0	.	0	0	=	JX036241	JX036240
S	265	738	*	*	*	*	*	JX036179	*
H	265	738	100.0	.	0	0	=	JX036259	JX036179
S	266	646	*	*	*	*	*	HQ026212	*
H	266	646	100.0	.	0	0	=	HQ026212	HQ026212
S	267	835	*	*	*	*	*	JQ004571	*
H	267	835	100.0	.	0	0	=	JQ004571	JQ004571
S	268	778	*	*	*	*	*	AF534386	*
H	268	778	100.0	.	0	0	=	AF534385	AF534386
H	192	652	100.0	+	0	0	I652M	EU715057	EU715056
H	192	652	100.0	.	0	0	=EU715057	EU715057	EU715056
S	269	653	*	*	*	*	*	JX144651	*
H	269	653	100.0	.	0	0	=	JX144651	JX144651
S	270	735	*	*	*	*	*	EU795060	*
H	270	735	100.0	.	0	0	=	EU795060	EU795060
S	271	738	*	*	*	*	*	JX036158	*
H	271	738	100.0	.	0	0	=	JX036157	JX036158
S	272	738	*	*	*	*	*	JX036161	*
H	272	738	100.0	.	0	0	=	JX036162	JX036161
S	273	641	*	*	*	*	*	EU715042	*
H	273	641	100.0	.	0	0	=	EU715042	EU715042
S	274	1135	*	*	*	*	*	EF457758	*
H	274	1135	100.0	.	0	0	=	EF457758	EF457758
S	275	631	*	*	*	*	*	EU551545	*
H	275	631	100.0	.	0	0	=	EU551544	EU551545
S	276	629	*	*	*	*	*	FJ170563	*
H	276	629	100.0	.	0	0	=	FJ170563	FJ170563
S	277	623	*	*	*	*	*	FJ170520	*
H	277	623	100.0	.	0	0	=	FJ170520	FJ170520
S	278	624	*	*	*	*	*	JX518605	*
H	278	624	100.0	.	0	0	=	JX518605	JX518605
H	251	636	100.0	+	0	0	13D616M7D	HQ026188	HQ026225
H	251	636	100.0	.	0	0	=HQ026188	HQ026188	HQ026225
S	279	638	*	*	*	*	*	HQ026209	*
H	279	620	100.0	.	0	0	=	HQ026198	HQ026209
S	280	633	*	*	*	*	*	JN204820	*
H	280	633	100.0	.	0	0	=	JN204820	JN204820
S	281	632	*	*	*	*	*	FJ170470	*
H	281	632	100.0	.	0	0	=	FJ170470	FJ170470
S	282	632	*	*	*	*	*	FJ170519	*
H	282	632	100.0	.	0	0	=	FJ170519	FJ170519
S	283	676	*	*	*	*	*	HQ667309	*
H	283	676	100.0	.	0	0	=	HQ667309	HQ667309
S	284	657	*	*	*	*	*	JX144658	*
H	284	657	100.0	.	0	0	=	JX144658	JX144658
S	285	659	*	*	*	*	*	AY444753	*
H	285	659	100.0	.	0	0	=	AY444753	AY444753
S	286	655	*	*	*	*	*	AJ431590	*
H	286	655	100.0	.	0	0	=	AJ431590	AJ431590
S	287	649	*	*	*	*	*	JN204811	*
H	287	649	100.0	.	0	0	=	JN204811	JN204811
S	288	634	*	*	*	*	*	FJ170742	*
H	288	634	100.0	.	0	0	=	FJ170742	FJ170742
S	289	663	*	*	*	*	*	JX509844	*
H	289	663	100.0	.	0	0	=	JX509844	JX509844
S	290	633	*	*	*	*	*	FJ170602	*
H	290	633	100.0	.	0	0	=	FJ170602	FJ170602
S	291	663	*	*	*	*	*	AB627433	*
H	291	663	100.0	.	0	0	=	AB627431	AB627433
S	292	634	*	*	*	*	*	JN204750	*
H	292	634	100.0	.	0	0	=	JN204750	JN204750
S	293	661	*	*	*	*	*	AJ293772	*
H	293	661	100.0	.	0	0	=	AJ293772	AJ293772
S	294	635	*	*	*	*	*	FJ170737	*
H	294	635	100.0	.	0	0	=	FJ170737	FJ170737
S	295	643	*	*	*	*	*	GQ375369	*
H	295	643	100.0	.	0	0	=	GQ375369	GQ375369
S	296	642	*	*	*	*	*	KF907516	*
H	296	642	100.0	.	0	0	=	KF907515	KF907516
S	297	643	*	*	*	*	*	GQ375370	*
H	297	643	100.0	.	0	0	=	GQ375370	GQ375370
S	298	635	*	*	*	*	*	FJ170739	*
H	298	635	100.0	.	0	0	=	FJ170739	FJ170739
S	299	636	*	*	*	*	*	FM945343	*
H	299	636	100.0	.	0	0	=	FM945343	FM945343
S	300	646	*	*	*	*	*	EU715051	*
H	300	646	100.0	.	0	0	=	EU715051	EU715051
H	92	647	100.0	+	0	0	462I647M14I	KF907536	EF457764
H	92	647	100.0	.	0	0	=KF907536	KF907535	EF457764
S	301	646	*	*	*	*	*	EU715050	*
H	301	646	100.0	.	0	0	=	EU715050	EU715050
S	302	642	*	*	*	*	*	JQ004632	*
H	302	642	100.0	.	0	0	=	JQ004632	JQ004632
S	303	640	*	*	*	*	*	FM945345	*
H	303	640	100.0	.	0	0	=	FM945345	FM945345
S	304	670	*	*	*	*	*	GQ375339	*
H	304	670	100.0	.	0	0	=	GQ375339	GQ375339
S	305	670	*	*	*	*	*	GQ375337	*
H	305	670	100.0	.	0	0	=	GQ375337	GQ375337
S	306	631	*	*	*	*	*	FJ170488	*
H	306	631	100.0	.	0	0	=	FJ170488	FJ170488
S	307	631	*	*	*	*	*	FJ170599	*
H	307	631	100.0	.	0	0	=	FJ170599	FJ170599
S	308	631	*	*	*	*	*	FJ170487	*
H	308	631	100.0	.	0	0	=	FJ170487	FJ170487
S	309	671	*	*	*	*	*	GQ375362	*
H	309	671	100.0	.	0	0	=	GQ375362	GQ375362
S	310	671	*	*	*	*	*	GQ375315	*
H	310	671	100.0	.	0	0	=	GQ375315	GQ375315
S	311	670	*	*	*	*	*	GQ375340	*
H	311	670	100.0	.	0	0	=	GQ375340	GQ375340
S	312	670	*	*	*	*	*	DQ086108	*
H	312	670	100.0	.	0	0	=	DQ086108	DQ086108
S	313	670	*	*	*	*	*	DQ086105	*
H	313	670	100.0	.	0	0	=	DQ086105	DQ086105
S	314	632	*	*	*	*	*	FJ170485	*
H	314	632	100.0	.	0	0	=	FJ170485	FJ170485
S	315	633	*	*	*	*	*	FJ170535	*
H	315	633	100.0	.	0	0	=	FJ170535	FJ170535
S	316	667	*	*	*	*	*	HQ667315	*
H	316	667	100.0	.	0	0	=	HQ667315	HQ667315
S	317	633	*	*	*	*	*	FJ170542	*
H	317	633	100.0	.	0	0	=	FJ170542	FJ170542
S	318	633	*	*	*	*	*	FJ170587	*
H	318	633	100.0	.	0	0	=	FJ170587	FJ170587
S	319	633	*	*	*	*	*	FJ170713	*
H	319	633	100.0	.	0	0	=	FJ170713	FJ170713
S	320	668	*	*	*	*	*	DQ166596	*
H	320	668	100.0	.	0	0	=	DQ166596	DQ166596
S	321	632	*	*	*	*	*	FJ170473	*
H	321	632	100.0	.	0	0	=	FJ170473	FJ170473
S	322	632	*	*	*	*	*	FJ170466	*
H	322	632	100.0	.	0	0	=	FJ170466	FJ170466
S	323	633	*	*	*	*	*	FJ170522	*
H	323	633	100.0	.	0	0	=	FJ170522	FJ170522
S	324	632	*	*	*	*	*	FJ170512	*
H	324	632	100.0	.	0	0	=	FJ170512	FJ170512
S	325	659	*	*	*	*	*	EU715058	*
H	325	659	100.0	.	0	0	=	EU715058	EU715058
S	326	544	*	*	*	*	*	FJ626730	*
H	326	544	100.0	.	0	0	=	FJ626730	FJ626730
S	327	1640	*	*	*	*	*	AM159212	*
H	327	1640	100.0	.	0	0	=	AM159212	AM159212
S	328	1159	*	*	*	*	*	EU416224	*
H	328	1159	100.0	.	0	0	=	EU416224	EU416224
S	329	665	*	*	*	*	*	JQ004579	*
H	329	665	100.0	.	0	0	=	JQ004579	JQ004579
S	330	568	*	*	*	*	*	EU715037	*
H	330	568	100.0	.	0	0	=	EU715037	EU715037
H	87	657	100.0	+	0	0	10I650M7D	HQ026173	HQ026217
H	87	649	100.0	.	0	0	=HQ026173	HQ026186	HQ026217
S	331	657	*	*	*	*	*	AF345890	*
H	331	657	100.0	.	0	0	=	AF345890	AF345890
S	332	554	*	*	*	*	*	GU252198	*
H	332	554	100.0	.	0	0	=	GU252199	GU252198
S	333	564	*	*	*	*	*	Z68702	*
H	333	527	100.0	.	0	0	=	Z68702	Z68702
S	334	1123	*	*	*	*	*	EF457760	*
H	334	1123	100.0	.	0	0	=	EF457760	EF457760
S	335	738	*	*	*	*	*	JX036209	*
H	335	738	100.0	.	0	0	=	JX036208	JX036209
S	336	671	*	*	*	*	*	GQ375355	*
H	336	671	100.0	.	0	0	=	GQ375355	GQ375355
S	337	738	*	*	*	*	*	JX036169	*
H	337	738	100.0	.	0	0	=	JX036168	JX036169
S	338	674	*	*	*	*	*	EF457777	*
H	338	674	100.0	.	0	0	=	EF457777	EF457777
H	12	672	100.0	+	0	0	62D507M103D	GQ375351	JX474326
H	12	672	100.0	.	0	0	=GQ375351	GQ375351	JX474326
S	339	671	*	*	*	*	*	AY444760	*
H	339	671	100.0	.	0	0	=	AY444760	AY444760
S	340	776	*	*	*	*	*	Z68697	*
H	340	776	100.0	.	0	0	=	Z68697	Z68697
S	341	671	*	*	*	*	*	AY444751	*
H	341	671	100.0	.	0	0	=	AY444751	AY444751
S	342	671	*	*	*	*	*	GQ375361	*
H	342	671	100.0	.	0	0	=	GQ375361	GQ375361
S	343	671	*	*	*	*	*	GQ375352	*
H	343	671	100.0	.	0	0	=	GQ375352	GQ375352
S	344	632	*	*	*	*	*	FJ170662	*
H	344	632	100.0	.	0	0	=	FJ170662	FJ170662
S	345	645	*	*	*	*	*	JN204786	*
H	345	638	100.0	.	0	0	=	JN204756	JN204786
H	54	631	100.0	+	0	0	4I631M	EU551497	EU551499
H	54	631	100.0	.	0	0	=EU551497	EU551539	EU551499
H	286	647	100.0	+	0	0	26D621M34I	JN204766	AJ431590
H	286	647	100.0	.	0	0	=JN204766	JN204766	AJ431590
S	346	646	*	*	*	*	*	JN204728	*
H	346	646	100.0	.	0	0	=	JN204728	JN204728
S	347	634	*	*	*	*	*	FJ170746	*
H	347	634	100.0	.	0	0	=	FJ170746	FJ170746
S	348	634	*	*	*	*	*	FJ170740	*
H	348	634	100.0	.	0	0	=	FJ170740	FJ170740
S	349	634	*	*	*	*	*	FJ170755	*
H	349	634	100.0	.	0	0	=	FJ170755	FJ170755
S	350	633	*	*	*	*	*	FJ170506	*
H	350	633	100.0	.	0	0	=	FJ170506	FJ170506
S	351	644	*	*	*	*	*	AJ315854	*
H	351	644	100.0	.	0	0	=	AJ315854	AJ315854
S	352	627	*	*	*	*	*	EF457774	*
H	352	627	100.0	.	0	0	=	EF457774	EF457774
S	353	594	*	*	*	*	*	AF389937	*
H	353	594	100.0	.	0	0	=	AF389937	AF389937
H	251	654	100.0	+	0	0	16D616M22D	HQ026162	HQ026225
H	251	654	100.0	.	0	0	=HQ026162	HQ026162	HQ026225
S	354	579	*	*	*	*	*	EU717918	*
H	354	579	100.0	.	0	0	=	EU717918	EU717918
S	355	570	*	*	*	*	*	JN243327	*
H	355	570	100.0	.	0	0	=	JN243327	JN243327
S	356	656	*	*	*	*	*	AJ318779	*
H	356	656	100.0	.	0	0	=	AJ318779	AJ318779
H	273	615	100.0	+	0	0	7I615M19I	KF907559	EU715042
H	273	615	100.0	.	0	0	=KF907559	KF907553	EU715042
S	357	622	*	*	*	*	*	AJ511357	*
H	357	622	100.0	.	0	0	=	AJ511357	AJ511357
S	358	649	*	*	*	*	*	JN204801	*
H	358	649	100.0	.	0	0	=	JN204801	JN204801
H	87	652	100.0	+	0	0	11I649M3D	HQ026190	HQ026217
H	87	648	100.0	.	0	0	=HQ026190	HQ026189	HQ026217
S	359	606	*	*	*	*	*	AJ511366	*
H	359	606	100.0	.	0	0	=	AJ511366	AJ511366
S	360	1128	*	*	*	*	*	EF457765	*
H	360	1128	100.0	.	0	0	=	EF457765	EF457765
S	361	1141	*	*	*	*	*	Z68699	*
H	361	1141	100.0	.	0	0	=	Z68699	Z68699
S	362	671	*	*	*	*	*	GQ375366	*
H	362	671	100.0	.	0	0	=	GQ375366	GQ375366
S	363	785	*	*	*	*	*	AJ249575	*
H	363	785	100.0	.	0	0	=	AJ249575	AJ249575
S	364	848	*	*	*	*	*	AJ969579	*
H	364	848	100.0	.	0	0	=	AJ969579	AJ969579
S	365	251	*	*	*	*	*	JF414657	*
H	365	251	100.0	.	0	0	=	JF414660	JF414657
S	366	667	*	*	*	*	*	AB573852	*
H	366	667	100.0	.	0	0	=	AB573851	AB573852
S	367	1251	*	*	*	*	*	Z68698	*
H	367	1251	100.0	.	0	0	=	Z68698	Z68698
S	368	1152	*	*	*	*	*	EU416222	*
H	368	1152	100.0	.	0	0	=	EU416222	EU416222
S	369	1182	*	*	*	*	*	AJ249569	*
H	369	1182	100.0	.	0	0	=	AJ249569	AJ249569
S	370	734	*	*	*	*	*	JQ993773	*
H	370	681	100.0	.	0	0	=	JQ993771	JQ993773
S	371	735	*	*	*	*	*	EU795070	*
H	371	735	100.0	.	0	0	=	EU795070	EU795070
S	372	674	*	*	*	*	*	AY444758	*
H	372	674	100.0	.	0	0	=	AY444758	AY444758
S	373	675	*	*	*	*	*	EU416218	*
H	373	675	100.0	.	0	0	=	EU416218	EU416218
S	374	674	*	*	*	*	*	AY444769	*
H	374	674	100.0	.	0	0	=	AY444769	AY444769
S	375	671	*	*	*	*	*	GQ375363	*
H	375	671	100.0	.	0	0	=	GQ375363	GQ375363
S	376	671	*	*	*	*	*	AF242471	*
H	376	671	100.0	.	0	0	=	AF242471	AF242471
S	377	671	*	*	*	*	*	GQ375322	*
H	377	671	100.0	.	0	0	=	GQ375322	GQ375322
S	378	735	*	*	*	*	*	EU795079	*
H	378	735	100.0	.	0	0	=	EU795079	EU795079
S	379	740	*	*	*	*	*	EU795072	*
H	379	740	100.0	.	0	0	=	EU795072	EU795072
S	380	581	*	*	*	*	*	AJ007386	*
H	380	581	100.0	.	0	0	=	AJ007386	AJ007386
S	381	653	*	*	*	*	*	HQ026194	*
H	381	653	100.0	.	0	0	=	HQ026194	HQ026194
S	382	573	*	*	*	*	*	EU715053	*
H	382	573	100.0	.	0	0	=	EU715053	EU715053
S	383	571	*	*	*	*	*	GU124713	*
H	383	571	100.0	.	0	0	=	GU124713	GU124713
S	384	571	*	*	*	*	*	GU124714	*
H	384	571	100.0	.	0	0	=	GU124714	GU124714
S	385	623	*	*	*	*	*	EU795065	*
H	385	623	100.0	.	0	0	=	EU795065	EU795065
S	386	625	*	*	*	*	*	JQ031785	*
H	386	625	100.0	.	0	0	=	JQ031785	JQ031785
S	387	611	*	*	*	*	*	KF907544	*
H	387	611	100.0	.	0	0	=	KF907545	KF907544
S	388	652	*	*	*	*	*	HQ026195	*
H	388	652	100.0	.	0	0	=	HQ026195	HQ026195
H	25	610	100.0	+	0	0	73I561M49D	DQ166579	JN204813
H	25	610	100.0	.	0	0	=DQ166579	DQ166579	JN204813
S	389	663	*	*	*	*	*	AJ431589	*
H	389	663	100.0	.	0	0	=	AJ431589	AJ431589
S	390	662	*	*	*	*	*	DQ166578	*
H	390	662	100.0	.	0	0	=	DQ166578	DQ166578
S	391	663	*	*	*	*	*	AY842269	*
H	391	663	100.0	.	0	0	=	AY842269	AY842269
S	392	505	*	*	*	*	*	JX474338	*
H	392	505	100.0	.	0	0	=	JX474338	JX474338
S	393	666	*	*	*	*	*	AB627406	*
H	393	666	100.0	.	0	0	=	AB627407	AB627406
S	394	571	*	*	*	*	*	GU124708	*
H	394	571	100.0	.	0	0	=	GU124708	GU124708
S	395	571	*	*	*	*	*	GU124701	*
H	395	571	100.0	.	0	0	=	GU124701	GU124701
S	396	571	*	*	*	*	*	GU124707	*
H	396	571	100.0	.	0	0	=	GU124707	GU124707
S	397	570	*	*	*	*	*	AF389921	*
H	397	570	100.0	.	0	0	=	AF389921	AF389921
S	398	570	*	*	*	*	*	JN243330	*
H	398	570	100.0	.	0	0	=	JN243330	JN243330
S	399	667	*	*	*	*	*	AB627424	*
H	399	667	100.0	.	0	0	=	AB627388	AB627424
S	400	670	*	*	*	*	*	GQ375338	*
H	400	670	100.0	.	0	0	=	GQ375338	GQ375338
S	401	667	*	*	*	*	*	AB627398	*
H	401	667	100.0	.	0	0	=	AB627395	AB627398
S	402	736	*	*	*	*	*	EU795078	*
H	402	736	100.0	.	0	0	=	EU795078	EU795078
S	403	724	*	*	*	*	*	DQ166577	*
H	403	724	100.0	.	0	0	=	DQ166577	DQ166577
S	404	674	*	*	*	*	*	EU551477	*
H	404	674	100.0	.	0	0	=	EU551473	EU551477
S	405	699	*	*	*	*	*	AJ969605	*
H	405	699	100.0	.	0	0	=	AJ969605	AJ969605
S	406	671	*	*	*	*	*	AJ511353	*
H	406	671	100.0	.	0	0	=	AJ511353	AJ511353
S	407	670	*	*	*	*	*	AF242467	*
H	407	670	100.0	.	0	0	=	AF242467	AF242467
S	408	671	*	*	*	*	*	GQ375328	*
H	408	671	100.0	.	0	0	=	GQ375328	GQ375328
S	409	653	*	*	*	*	*	HQ026148	*
H	409	650	100.0	.	0	0	=	HQ026149	HQ026148
S	410	655	*	*	*	*	*	JX144656	*
H	410	655	100.0	.	0	0	=	JX144656	JX144656
S	411	830	*	*	*	*	*	AJ293787	*
H	411	830	100.0	.	0	0	=	AJ293787	AJ293787
S	412	899	*	*	*	*	*	FJ792802	*
H	412	899	100.0	.	0	0	=	FJ792802	FJ792802
S	413	835	*	*	*	*	*	JQ004569	*
H	413	835	100.0	.	0	0	=	JQ004569	JQ004569
S	414	742	*	*	*	*	*	EU795067	*
H	414	742	100.0	.	0	0	=	EU795067	EU795067
S	415	739	*	*	*	*	*	EU795052	*
H	415	739	100.0	.	0	0	=	EU795052	EU795052
S	416	662	*	*	*	*	*	JQ004539	*
H	416	662	100.0	.	0	0	=	JQ004539	JQ004539
S	417	656	*	*	*	*	*	JX144657	*
H	417	656	100.0	.	0	0	=	JX144657	JX144657
S	418	659	*	*	*	*	*	DQ086104	*
H	418	659	100.0	.	0	0	=	DQ086104	DQ086104
S	419	685	*	*	*	*	*	AJ431587	*
H	419	685	100.0	.	0	0	=	AJ431587	AJ431587
H	61	706	100.0	+	0	0	57D616M33D	KJ027685	KJ027691
H	61	706	100.0	.	0	0	=KJ027685	KJ027686	KJ027691
S	420	696	*	*	*	*	*	AJ293779	*
H	420	696	100.0	.	0	0	=	AJ293779	AJ293779
S	421	696	*	*	*	*	*	AJ293771	*
H	421	696	100.0	.	0	0	=	AJ293771	AJ293771
S	422	696	*	*	*	*	*	AJ293774	*
H	422	696	100.0	.	0	0	=	AJ293774	AJ293774
S	423	715	*	*	*	*	*	JQ004577	*
H	423	715	100.0	.	0	0	=	JQ004577	JQ004577
H	396	675	100.0	+	0	0	77D571M27D	AY444764	GU124707
H	396	675	100.0	.	0	0	=AY444764	AY444764	GU124707
S	424	682	*	*	*	*	*	AJ431584	*
H	424	682	100.0	.	0	0	=	AJ431584	AJ431584
H	286	710	100.0	+	0	0	54D655MD	AJ431576	AJ431590
H	286	710	100.0	.	0	0	=AJ431576	AJ431576	AJ431590
S	425	683	*	*	*	*	*	AF453262	*
H	425	683	100.0	.	0	0	=	AF453262	AF453262
S	426	682	*	*	*	*	*	AF242465	*
H	426	682	100.0	.	0	0	=	AF242465	AF242465
S	427	692	*	*	*	*	*	DQ166612	*
H	427	692	100.0	.	0	0	=	DQ166612	DQ166612
S	428	682	*	*	*	*	*	AF242461	*
H	428	682	100.0	.	0	0	=	AF242461	AF242461
H	40	679	100.0	+	0	0	I664M15D	JQ004630	JQ004631
H	40	679	100.0	.	0	0	=JQ004630	JQ004630	JQ004631
S	429	679	*	*	*	*	*	JQ004636	*
H	429	679	100.0	.	0	0	=	JQ004636	JQ004636
S	430	685	*	*	*	*	*	AJ431585	*
H	430	685	100.0	.	0	0	=	AJ431585	AJ431585
S	431	695	*	*	*	*	*	EU795062	*
H	431	695	100.0	.	0	0	=	EU795062	EU795062
S	432	692	*	*	*	*	*	JQ004611	*
H	432	692	100.0	.	0	0	=	JQ004611	JQ004611
H	341	689	100.0	+	0	0	25I646M43D	DQ166613	AY444751
H	341	689	100.0	.	0	0	=DQ166613	DQ166613	AY444751
S	433	689	*	*	*	*	*	JQ004633	*
H	433	689	100.0	.	0	0	=	JQ004633	JQ004633
S	434	695	*	*	*	*	*	AJ293793	*
H	434	695	100.0	.	0	0	=	AJ293793	AJ293793
S	435	631	*	*	*	*	*	EU715049	*
H	435	631	100.0	.	0	0	=	EU715049	EU715049
S	436	694	*	*	*	*	*	HQ667317	*
H	436	694	100.0	.	0	0	=	HQ667317	HQ667317
S	437	691	*	*	*	*	*	HQ667313	*
H	437	691	100.0	.	0	0	=	HQ667313	HQ667313
H	244	693	100.0	+	0	0	4I693M10I	JQ004612	JQ004610
H	244	693	100.0	.	0	0	=JQ004612	JQ004612	JQ004610
S	438	615	*	*	*	*	*	EU715036	*
H	438	615	100.0	.	0	0	=	EU715036	EU715036
S	439	710	*	*	*	*	*	AJ431582	*
H	439	710	100.0	.	0	0	=	AJ431582	AJ431582
S	440	621	*	*	*	*	*	FJ626726	*
H	440	621	100.0	.	0	0	=	FJ626726	FJ626726
S	441	698	*	*	*	*	*	AJ293773	*
H	441	698	100.0	.	0	0	=	AJ293773	AJ293773
S	442	622	*	*	*	*	*	FJ626735	*
H	442	622	100.0	.	0	0	=	FJ626735	FJ626735
S	443	633	*	*	*	*	*	FJ170679	*
H	443	633	100.0	.	0	0	=	FJ170679	FJ170679
S	444	633	*	*	*	*	*	FJ170661	*
H	444	633	100.0	.	0	0	=	FJ170661	FJ170661
S	445	671	*	*	*	*	*	GQ375318	*
H	445	671	100.0	.	0	0	=	GQ375318	GQ375318
S	446	671	*	*	*	*	*	GQ375360	*
H	446	671	100.0	.	0	0	=	GQ375360	GQ375360
S	447	671	*	*	*	*	*	GQ375327	*
H	447	671	100.0	.	0	0	=	GQ375327	GQ375327
S	448	632	*	*	*	*	*	FJ170479	*
H	448	632	100.0	.	0	0	=	FJ170479	FJ170479
S	449	632	*	*	*	*	*	FJ170723	*
H	449	632	100.0	.	0	0	=	FJ170723	FJ170723
S	450	677	*	*	*	*	*	DQ166620	*
H	450	677	100.0	.	0	0	=	DQ166620	DQ166620
S	451	675	*	*	*	*	*	EF457773	*
H	451	675	100.0	.	0	0	=	EF457773	EF457773
S	452	633	*	*	*	*	*	FJ170689	*
H	452	633	100.0	.	0	0	=	FJ170689	FJ170689
S	453	504	*	*	*	*	*	JX474337	*
H	453	504	100.0	.	0	0	=	JX474337	JX474337
S	454	1123	*	*	*	*	*	EF457769	*
H	454	1123	100.0	.	0	0	=	EF457769	EF457769
S	455	536	*	*	*	*	*	AF389925	*
H	455	536	100.0	.	0	0	=	AF389925	AF389925
H	379	570	100.0	+	0	0	25I570M145I	AF389931	EU795072
H	379	570	100.0	.	0	0	=AF389931	AF389931	EU795072
S	456	539	*	*	*	*	*	EF523351	*
H	456	539	100.0	.	0	0	=	EF523350	EF523351
S	457	1147	*	*	*	*	*	EF457768	*
H	457	1147	100.0	.	0	0	=	EF457768	EF457768
S	458	1158	*	*	*	*	*	EU416223	*
H	458	1158	100.0	.	0	0	=	EU416223	EU416223
S	459	1144	*	*	*	*	*	EF457771	*
H	459	1144	100.0	.	0	0	=	EF457771	EF457771
S	460	504	*	*	*	*	*	JX474348	*
H	460	504	100.0	.	0	0	=	JX474348	JX474348
S	461	1138	*	*	*	*	*	EF457772	*
H	461	1138	100.0	.	0	0	=	EF457772	EF457772
S	462	724	*	*	*	*	*	DQ166591	*
H	462	724	100.0	.	0	0	=	DQ166591	DQ166591
S	463	571	*	*	*	*	*	GU124716	*
H	463	571	100.0	.	0	0	=	GU124716	GU124716
S	464	613	*	*	*	*	*	AF389919	*
H	464	613	100.0	.	0	0	=	AF389919	AF389919
S	465	710	*	*	*	*	*	AJ431575	*
H	465	710	100.0	.	0	0	=	AJ431575	AJ431575
H	23	717	100.0	+	0	0	4I717M	KJ754291	KJ754286
H	23	717	100.0	.	0	0	=KJ754291	KJ754269	KJ754286
S	466	740	*	*	*	*	*	EU795080	*
H	466	740	100.0	.	0	0	=	EU795080	EU795080
S	467	740	*	*	*	*	*	EU795075	*
H	467	740	100.0	.	0	0	=	EU795075	EU795075
S	468	738	*	*	*	*	*	JX036272	*
H	468	738	100.0	.	0	0	=	JX036167	JX036272
S	469	571	*	*	*	*	*	GU124717	*
H	469	571	100.0	.	0	0	=	GU124717	GU124717
S	470	736	*	*	*	*	*	EU795058	*
H	470	736	100.0	.	0	0	=	EU795058	EU795058
H	49	646	100.0	+	0	0	13I639M7D	HQ026204	JQ004575
H	49	646	100.0	.	0	0	=HQ026204	HQ026204	JQ004575
S	471	644	*	*	*	*	*	JN980147	*
H	471	644	100.0	.	0	0	=	JN980149	JN980147
S	472	647	*	*	*	*	*	JN204807	*
H	472	647	100.0	.	0	0	=	JN204807	JN204807
S	473	648	*	*	*	*	*	JN204812	*
H	473	648	100.0	.	0	0	=	JN204812	JN204812
S	474	647	*	*	*	*	*	JN204809	*
H	474	647	100.0	.	0	0	=	JN204809	JN204809
S	475	642	*	*	*	*	*	HQ026230	*
H	475	642	100.0	.	0	0	=	HQ026230	HQ026230
S	476	661	*	*	*	*	*	AB573859	*
H	476	661	100.0	.	0	0	=	AB573858	AB573859
S	477	661	*	*	*	*	*	JQ004582	*
H	477	661	100.0	.	0	0	=	JQ004582	JQ004582
H	49	651	100.0	+	0	0	I651M	JQ004573	JQ004575
H	49	651	100.0	.	0	0	=JQ004573	JQ004573	JQ004575
S	478	656	*	*	*	*	*	JN848816	*
H	478	656	100.0	.	0	0	=	JN848816	JN848816
